X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,MAGNET_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,TITLEI,STITLEI,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-122.7405,46.3236,95976,530903000000.0,2020-2021,WA,5309030,WA-08130,Toutle Lake School District,Toutle Lake High School,5050 Spirit Lake Hwy,,Toutle,WA,98649,9701,(360)274-6132,No,No,Not Virtual,7,12,High,1-Yes,2-No,1,Regular school,Currently operational ,42-Rural: Distant,Cowlitz County,112.0,94.0,18.0,,,,,,,,,58.0,49.0,63.0,47.0,40.0,56.0,,,,,,313.0,313.0,13.80000019,22.68,,4.0,4.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,12.0,7.0,19.0,8.0,6.0,14.0,130.0,142.0,272.0,46.3236,-122.7405
-121.5158,45.9892,95978,530906000000.0,2020-2021,WA,5309060,WA-20400,Trout Lake School District,Trout Lake School,2310 Hwy 141,,Trout Lake,WA,98650,    ,(509)395-2571,No,No,Supplemental Virtual,5,12,High,1-Yes,2-No,1,Regular school,Currently operational ,43-Rural: Remote,Klickitat County,,,,,,,,,,13.0,9.0,18.0,22.0,18.0,19.0,18.0,19.0,,,,,,136.0,136.0,9.699999809,14.02,4.0,1.0,5.0,2.0,2.0,4.0,,,,,,,13.0,15.0,28.0,2.0,5.0,7.0,42.0,49.0,91.0,45.9892,-121.5158
-122.91627,46.986199,95983,530910000000.0,2020-2021,WA,5309100,WA-34033,Tumwater School District,Tumwater High School,700 Israel Road,,Tumwater,WA,98501,    ,(360)709-7600,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,13-City: Small,Thurston County,273.0,219.0,54.0,,,,,,,,,,,242.0,274.0,288.0,290.0,,,,,,1094.0,1094.0,54.59999847,20.04,6.0,1.0,7.0,12.0,10.0,22.0,13.0,9.0,22.0,2.0,2.0,4.0,86.0,61.0,147.0,51.0,52.0,103.0,403.0,386.0,789.0,46.986199,-122.916269
-122.94769,46.977878,95991,530910000000.0,2020-2021,WA,5309100,WA-34033,Tumwater School District,A G West Black Hills High School,7741 Littlerock Road SW,,Tumwater,WA,98512,    ,(360)709-7800,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,13-City: Small,Thurston County,217.0,173.0,44.0,,,,,,,,,,,205.0,223.0,207.0,186.0,,,,,,821.0,821.0,38.40000153,21.38,,4.0,4.0,16.0,18.0,34.0,8.0,9.0,17.0,3.0,2.0,5.0,49.0,42.0,91.0,56.0,50.0,106.0,283.0,281.0,564.0,46.977878,-122.947689
-122.5498,47.2215,95998,530918000000.0,2020-2021,WA,5309180,WA-27083,University Place School District,Curtis Senior High,8425 40TH W,,UNIVERSITY PLACE,WA,98466,    ,(253)566-5710,No,No,Supplemental Virtual,10,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,405.0,297.0,108.0,,,,,,,,,,,,486.0,441.0,454.0,,,,,,1381.0,1381.0,59.70000076,23.13,3.0,5.0,8.0,77.0,78.0,155.0,58.0,69.0,127.0,5.0,8.0,13.0,104.0,124.0,228.0,93.0,103.0,196.0,318.0,335.0,653.0,47.2215,-122.5498
-122.67906,45.694207,96012,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Columbia River High,800 NW 99TH ST,,VANCOUVER,WA,98665,7599,(360)313-3900,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Clark County,263.0,198.0,65.0,,,,,,,,,,,329.0,306.0,288.0,266.0,,,,,,1189.0,1189.0,53.74000168,22.13,3.0,2.0,5.0,23.0,24.0,47.0,8.0,10.0,18.0,3.0,3.0,6.0,83.0,91.0,174.0,51.0,46.0,97.0,404.0,438.0,842.0,45.694207,-122.679057
-122.61284,45.636377,96015,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Fort Vancouver High School,5700 E 18TH ST,,VANCOUVER,WA,98661,6898,(360)313-4000,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,12-City: Mid-size,Clark County,1105.0,915.0,190.0,,,,,,,,,,,410.0,432.0,386.0,380.0,,,,,,1608.0,1608.0,74.72000122,21.52,1.0,1.0,2.0,31.0,35.0,66.0,30.0,34.0,64.0,40.0,43.0,83.0,366.0,355.0,721.0,46.0,55.0,101.0,285.0,286.0,571.0,45.636377,-122.612841
-122.6525,45.631175,96023,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Hudson's Bay High School,1601 E MCLOUGHLIN BLVD,,VANCOUVER,WA,98663,3528,(360)313-4400,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,12-City: Mid-size,Clark County,715.0,562.0,153.0,,,,,,,,,,,325.0,329.0,284.0,246.0,,,,,,1184.0,1184.0,55.59999847,21.29,4.0,3.0,7.0,16.0,8.0,24.0,19.0,20.0,39.0,19.0,14.0,33.0,226.0,238.0,464.0,52.0,53.0,105.0,266.0,246.0,512.0,45.631175,-122.652499
-122.66879,45.643942,96039,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Vancouver School of Arts and Academics,3101 MAIN ST,,VANCOUVER,WA,98663,2751,(360)313-4600,No,No,Supplemental Virtual,6,12,High,2-No,N,1,Regular school,Currently operational ,12-City: Mid-size,Clark County,136.0,93.0,43.0,,,,,,,,91.0,93.0,95.0,96.0,87.0,72.0,64.0,,,,,,598.0,598.0,28.38999939,21.06,,2.0,2.0,8.0,11.0,19.0,2.0,8.0,10.0,2.0,3.0,5.0,23.0,60.0,83.0,18.0,43.0,61.0,136.0,282.0,418.0,45.643942,-122.668786
-122.68378,45.722716,96041,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Skyview High School,1300 NW 139TH ST,,VANCOUVER,WA,98685,1858,(360)313-4200,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Clark County,440.0,351.0,89.0,,,,,,,,,,,452.0,419.0,489.0,441.0,,,,,,1801.0,1801.0,75.76999664,23.77,3.0,1.0,4.0,46.0,51.0,97.0,23.0,21.0,44.0,15.0,13.0,28.0,163.0,142.0,305.0,69.0,66.0,135.0,647.0,541.0,1188.0,45.722716,-122.683775
-122.58492,45.619377,96045,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Vancouver Virtual Learning Academy,301 S LIESER RD,,VANCOUVER,WA,98664,2270,(360)313-4990,No,No,Virtual with face to face options,6,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,12-City: Mid-size,Clark County,169.0,142.0,27.0,,15.0,7.0,15.0,4.0,5.0,5.0,11.0,11.0,13.0,16.0,45.0,40.0,117.0,,,,,,304.0,304.0,13.81000042,22.01,3.0,,3.0,1.0,4.0,5.0,7.0,6.0,13.0,5.0,4.0,9.0,36.0,37.0,73.0,9.0,27.0,36.0,77.0,88.0,165.0,45.619377,-122.584918
-122.6219,45.737322,96047,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Vancouver iTech Preparatory,16100 NE 50th Avenue,,VANCOUVER,WA,98686,    ,(360)313-5200,No,Yes,Not Virtual,6,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Clark County,137.0,93.0,44.0,,,,,,,,89.0,90.0,60.0,97.0,76.0,55.0,47.0,,,,,,514.0,514.0,23.75,21.64,1.0,1.0,2.0,12.0,10.0,22.0,3.0,,3.0,2.0,1.0,3.0,57.0,34.0,91.0,29.0,22.0,51.0,249.0,93.0,342.0,45.737322,-122.621897
-122.58492,45.619377,96048,530927000000.0,2020-2021,WA,5309270,WA-06037,Vancouver School District,Open Doors,301 S Lieser RD,,VANCOUVER,WA,98664,2270,(360)313-4990,No,No,Supplemental Virtual,11,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,12-City: Mid-size,Clark County,129.0,110.0,19.0,,,,,,,,,,,,1.0,48.0,170.0,,,,,,219.0,219.0,5.199999809,42.12,1.0,2.0,3.0,,1.0,1.0,4.0,3.0,7.0,1.0,3.0,4.0,26.0,44.0,70.0,10.0,14.0,24.0,53.0,57.0,110.0,45.619377,-122.584918
-122.45743,47.423551,96051,530930000000.0,2020-2021,WA,5309300,WA-17402,Vashon Island School District,Vashon Island High School,9600 SW 204TH ST,,VASHON,WA,98070,    ,(206)463-9171,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,King County,96.0,68.0,28.0,,,,,,,,,,,144.0,127.0,130.0,118.0,,,,,,519.0,519.0,26.0,19.96,,1.0,1.0,8.0,6.0,14.0,3.0,1.0,4.0,,1.0,1.0,33.0,32.0,65.0,27.0,24.0,51.0,212.0,171.0,383.0,47.423551,-122.457429
-123.3776,46.2003,96055,530933000000.0,2020-2021,WA,5309330,WA-35200,Wahkiakum School District,Wahkiakum High School,500 SOUTH 3RD STREET,,CATHLAMET,WA,98612,    ,(360)795-3271,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Wahkiakum County,112.0,92.0,20.0,,,,,,,,,,,47.0,48.0,44.0,63.0,,,,,,202.0,202.0,9.640000343,20.95,2.0,1.0,3.0,1.0,2.0,3.0,,2.0,2.0,,1.0,1.0,10.0,8.0,18.0,4.0,7.0,11.0,91.0,73.0,164.0,46.2003,-123.3776
-119.89401,46.742939,96058,530936000000.0,2020-2021,WA,5309360,WA-13073,Wahluke School District,Wahluke High School,505 N Boundary,,Mattawa,WA,99349,    ,(509)932-4477,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,41-Rural: Fringe,Grant County,656.0,655.0,1.0,,,,,,,,,,,205.0,203.0,133.0,145.0,,,,,,686.0,686.0,37.0,18.54,2.0,1.0,3.0,,,,,,,,1.0,1.0,342.0,325.0,667.0,,,,5.0,10.0,15.0,46.742939,-119.894009
-118.3376,46.0596,96073,530945000000.0,2020-2021,WA,5309450,WA-36140,Walla Walla Public Schools,Lincoln High School,421 S. 4TH AVE,,WALLA WALLA,WA,99362,2907,(509)527-3083,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,13-City: Small,Walla Walla County,86.0,76.0,10.0,,,,,,,,,,,20.0,27.0,27.0,36.0,,,,,,110.0,110.0,11.31000042,9.73,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,29.0,12.0,41.0,2.0,3.0,5.0,36.0,24.0,60.0,46.0596,-118.3376
-118.317,46.0448,96075,530945000000.0,2020-2021,WA,5309450,WA-36140,Walla Walla Public Schools,Walla Walla High School,800 ABBOTT RD,,WALLA WALLA,WA,99362,9300,(509)527-3020,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,23-Suburb: Small,Walla Walla County,710.0,541.0,169.0,,,,,,,,,,,372.0,393.0,419.0,339.0,,,,,,1523.0,1523.0,72.01999664,21.15,2.0,1.0,3.0,14.0,13.0,27.0,5.0,7.0,12.0,4.0,,4.0,329.0,281.0,610.0,21.0,32.0,53.0,421.0,391.0,812.0,46.0448,-118.317
-118.30745,46.07577,96079,530945000000.0,2020-2021,WA,5309450,WA-36140,Walla Walla Public Schools,Walla Walla Open Doors,1917 E Isaacs Ave,,Walla Walla,WA,99362,    ,(509)526-2057,No,No,Not Virtual,11,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,13-City: Small,Walla Walla County,105.0,99.0,6.0,,,,,,,,,,,,,17.0,129.0,,,,,,146.0,146.0,3.789999962,38.52,,2.0,2.0,,,,,1.0,1.0,,,,37.0,24.0,61.0,2.0,2.0,4.0,39.0,39.0,78.0,46.07577,-118.307447
-120.42168,46.438071,96086,530948000000.0,2020-2021,WA,5309480,WA-39207,Wapato School District,Wapato High School,1202 South Camas Avenue,,Wapato,WA,98951,38,(509)877-3138,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,31-Town: Fringe,Yakima County,747.0,710.0,37.0,,,,,,,,,,,288.0,219.0,199.0,182.0,,,,,,888.0,888.0,48.63000107,18.26,83.0,68.0,151.0,13.0,11.0,24.0,,,,1.0,,1.0,334.0,343.0,677.0,10.0,12.0,22.0,8.0,4.0,12.0,46.438071,-120.421682
-119.0422,46.9604,96092,530951000000.0,2020-2021,WA,5309510,WA-13146,Warden School District,Warden High School,101 W BECK WAY,,WARDEN,WA,98857,9401,(509)349-2581,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,33-Town: Remote,Grant County,215.0,215.0,0.0,,,,,,,,,,,84.0,68.0,71.0,52.0,,,,,,275.0,275.0,15.31000042,17.96,,,,1.0,,1.0,,2.0,2.0,,,,93.0,119.0,212.0,,5.0,5.0,22.0,33.0,55.0,46.9604,-119.0422
-122.32786,45.584874,96097,530954000000.0,2020-2021,WA,5309540,WA-06112,Washougal School District,Washougal High School,1201 39th St,,Washougal,WA,98671,9112,(360)954-3100,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,21-Suburb: Large,Clark County,324.0,268.0,56.0,,,,,,,,,,,254.0,251.0,235.0,277.0,,,,,,1017.0,1017.0,47.09000015,21.6,3.0,3.0,6.0,8.0,5.0,13.0,4.0,3.0,7.0,,1.0,1.0,65.0,46.0,111.0,41.0,29.0,70.0,440.0,369.0,809.0,45.584874,-122.32786
-120.0696,47.6452,96104,530960000000.0,2020-2021,WA,5309600,WA-09209,Waterville School District,Waterville High School,200 E BIRCH St.,,WATERVILLE,WA,98858,    ,(509)745-8583,No,No,Supplemental Virtual,6,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Douglas County,65.0,60.0,5.0,,,,,,,,0.0,13.0,24.0,25.0,26.0,23.0,23.0,,,,,,134.0,134.0,11.67000008,11.48,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,44.0,1.0,3.0,4.0,37.0,44.0,81.0,47.6452,-120.0696
-120.3268,47.4098,96122,530966000000.0,2020-2021,WA,5309660,WA-04246,Wenatchee School District,Wenatchee High School,1101 MILLERDALE AVE,,WENATCHEE,WA,98801,    ,(509)663-8117,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,13-City: Small,Chelan County,1078.0,928.0,150.0,,,,,,,,,,,577.0,511.0,500.0,439.0,,,,,,2027.0,2027.0,97.23999786,20.85,3.0,2.0,5.0,11.0,15.0,26.0,2.0,2.0,4.0,,,,541.0,496.0,1037.0,29.0,22.0,51.0,455.0,449.0,904.0,47.4098,-120.3268
-120.34014,47.433952,96123,530966000000.0,2020-2021,WA,5309660,WA-04246,Wenatchee School District,Westside High School,1510 NINTH,,WENATCHEE,WA,98801,    ,(509)663-7947,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,13-City: Small,Chelan County,145.0,127.0,18.0,,,,,,,,,,,15.0,24.0,70.0,148.0,,,,,,257.0,257.0,14.39999962,17.85,2.0,,2.0,,,,,1.0,1.0,,,,68.0,57.0,125.0,2.0,,2.0,61.0,65.0,126.0,47.433952,-120.340143
-120.31649,47.427404,96126,530966000000.0,2020-2021,WA,5309660,WA-04246,Wenatchee School District,Open Doors Re-Engagement,233 N Chelan Ave,,Wenatchee,WA,98801,    ,(509)663-3091,No,No,Not Virtual,9,12,High,2-No,N,1,Alternative Education School,Currently operational ,13-City: Small,Chelan County,65.0,59.0,6.0,,,,,,,,,,,0.0,4.0,16.0,83.0,,,,,,103.0,103.0,,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,19.0,23.0,42.0,2.0,2.0,4.0,32.0,20.0,52.0,47.427404,-120.316492
-117.2926,47.6835,96134,530969000000.0,2020-2021,WA,5309690,WA-32363,West Valley School District (Spokane),West Valley High School,8301 E BUCKEYE,,SPOKANE,WA,99212,    ,(509)922-5488,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,12-City: Mid-size,Spokane County,371.0,260.0,111.0,,,,,,,,,,,249.0,218.0,230.0,202.0,,,,,,899.0,899.0,42.04999924,21.38,2.0,4.0,6.0,8.0,10.0,18.0,7.0,8.0,15.0,,1.0,1.0,46.0,41.0,87.0,45.0,38.0,83.0,360.0,326.0,686.0,47.6835,-117.2926
-117.26055,47.655553,96135,530969000000.0,2020-2021,WA,5309690,WA-32363,West Valley School District (Spokane),Dishman Hills High School,115 S University,Suite A,Spokane,WA,99206,    ,(509)927-1100,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,12-City: Mid-size,Spokane County,224.0,215.0,9.0,,,,,,,,,,,16.0,43.0,77.0,98.0,,,,,,234.0,234.0,12.05000019,19.42,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,2.0,,2.0,47.655553,-117.260554
-117.28449,47.675625,96140,530969000000.0,2020-2021,WA,5309690,WA-32363,West Valley School District (Spokane),Spokane Valley High School,2011 N Hutchinson,,Spokane,WA,99212,    ,(509)922-5475,No,No,Not Virtual,9,12,High,2-No,N,3,Alternative Education School,New school,12-City: Mid-size,Spokane County,135.0,113.0,22.0,,,,,,,,,,,27.0,40.0,71.0,97.0,,,,,,235.0,235.0,10.19999981,23.04,,3.0,3.0,2.0,1.0,3.0,3.0,3.0,6.0,,,,12.0,10.0,22.0,5.0,14.0,19.0,97.0,77.0,174.0,47.675625,-117.284489
-120.63911,46.573704,96147,530972000000.0,2020-2021,WA,5309720,WA-39208,West Valley School District (Yakima),West Valley High School,9800 Zier Rd,,Yakima,WA,98908,9243,(509)972-5900,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,41-Rural: Fringe,Yakima County,628.0,469.0,159.0,,,,,,,,,,,413.0,370.0,372.0,384.0,,,,,,1539.0,1539.0,65.02999878,23.67,5.0,8.0,13.0,25.0,26.0,51.0,3.0,4.0,7.0,3.0,,3.0,251.0,219.0,470.0,18.0,16.0,34.0,475.0,486.0,961.0,46.573704,-120.63911
-120.63911,46.573704,96152,530972000000.0,2020-2021,WA,5309720,WA-39208,West Valley School District (Yakima),WEST VALLEY VIRTUAL ACADEMY 9-12,9800 Zier Rd,,Yakima,WA,98908,    ,(509)823-2602,No,No,Full Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Yakima County,48.0,29.0,19.0,,,,,,,,,,,36.0,44.0,54.0,51.0,,,,,,185.0,185.0,,-1.0,,1.0,1.0,3.0,6.0,9.0,1.0,3.0,4.0,,1.0,1.0,13.0,17.0,30.0,,1.0,1.0,70.0,68.0,138.0,46.573704,-120.63911
-121.92987,46.536704,96158,530975000000.0,2020-2021,WA,5309750,WA-21303,White Pass School District,White Pass Jr. Sr. High School,516 Silverbrook Road,,Randle,WA,98377,    ,(360)497-5816,No,No,Supplemental Virtual,7,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,43-Rural: Remote,Lewis County,106.0,98.0,8.0,,,,,,,,,28.0,28.0,23.0,42.0,23.0,27.0,,,,,,171.0,171.0,12.53999996,13.64,,,,,,,2.0,,2.0,,,,5.0,10.0,15.0,2.0,4.0,6.0,79.0,69.0,148.0,46.536704,-121.92987
-122.0733,47.145548,96165,530978000000.0,2020-2021,WA,5309780,WA-27416,White River School District,White River High School,26928 120th St E,,Buckley,WA,98321,    ,(360)829-3352,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,292.0,224.0,68.0,9.0,,,,,,,,,,313.0,273.0,306.0,285.0,,,,,,1186.0,1186.0,55.70000076,21.29,6.0,4.0,10.0,11.0,8.0,19.0,3.0,4.0,7.0,,,,60.0,66.0,126.0,29.0,30.0,59.0,508.0,457.0,965.0,47.145548,-122.073298
-121.4941,45.741532,96169,530981000000.0,2020-2021,WA,5309810,WA-20405,White Salmon Valley School District,Columbia High School,1455 NW BRUIN COUNTRY RD,,WHITE SALMON,WA,98672,    ,(509)493-1970,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,41-Rural: Fringe,Klickitat County,127.0,102.0,25.0,,,,,,,,,,,84.0,69.0,95.0,82.0,,,,,,330.0,330.0,19.25,17.14,,3.0,3.0,1.0,,1.0,,,,,,,62.0,53.0,115.0,7.0,2.0,9.0,114.0,88.0,202.0,45.741532,-121.4941
-118.705,47.7533,96175,530984000000.0,2020-2021,WA,5309840,WA-22200,Wilbur School District,Wilbur Secondary School,202 Pope Street,,Wilbur,WA,99185,1090,(509)647-5602,No,No,Not Virtual,7,12,High,1-Yes,2-No,1,Regular school,Currently operational ,43-Rural: Remote,Lincoln County,63.0,47.0,16.0,,,,,,,,,20.0,25.0,24.0,24.0,27.0,18.0,,,,,,138.0,138.0,9.789999962,14.1,7.0,12.0,19.0,,,,,,,,,,4.0,8.0,12.0,11.0,6.0,17.0,45.0,44.0,89.0,47.7533,-118.705
-123.6513,46.6241,96177,530987000000.0,2020-2021,WA,5309870,WA-25160,Willapa Valley School District,Willapa Valley Middle-High,22 Viking Way,,Raymond,WA,98561,    ,(360)942-2006,No,No,Not Virtual,6,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Pacific County,78.0,60.0,18.0,,,,,,,,24.0,38.0,24.0,23.0,31.0,38.0,21.0,,,,,,199.0,199.0,12.14000034,16.39,,,,1.0,1.0,2.0,,,,,,,8.0,14.0,22.0,5.0,8.0,13.0,79.0,83.0,162.0,46.6241,-123.6513
-122.8922,46.4901,96180,530993000000.0,2020-2021,WA,5309930,WA-21232,Winlock School District,Winlock Senior High,241 NORTH MILITARY ROAD,,WINLOCK,WA,98596,    ,(360)785-3537,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Lewis County,142.0,133.0,9.0,,,,,,,,,,,60.0,50.0,42.0,48.0,,,,,,200.0,200.0,11.75,17.02,,,,1.0,2.0,3.0,,1.0,1.0,,,,25.0,27.0,52.0,9.0,5.0,14.0,74.0,55.0,129.0,46.4901,-122.8922
-122.76421,45.929718,96186,531005000000.0,2020-2021,WA,5310050,WA-08404,Woodland School District,Woodland High School,1500 Dike Access Road,,Woodland,WA,98674,    ,(360)841-2800,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,41-Rural: Fringe,Cowlitz County,251.0,191.0,60.0,,,,,,,,,,,151.0,172.0,139.0,159.0,,,,,,621.0,621.0,32.79999924,18.93,1.0,,1.0,,3.0,3.0,,5.0,5.0,,,,77.0,55.0,132.0,12.0,9.0,21.0,244.0,215.0,459.0,45.929718,-122.764213
-122.74934,45.904061,96188,531005000000.0,2020-2021,WA,5310050,WA-08404,Woodland School District,Woodland Alternative School,759 3rd Street,,Woodland,WA,98674,    ,(360)841-2900,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,32-Town: Distant,Cowlitz County,73.0,57.0,16.0,,,,,,,,,,,15.0,43.0,49.0,52.0,,,,,,159.0,159.0,2.0,79.5,,,,,,,,1.0,1.0,,,,7.0,12.0,19.0,1.0,3.0,4.0,75.0,60.0,135.0,45.904061,-122.749337
-120.5162,46.5967,96196,531011000000.0,2020-2021,WA,5310110,WA-39007,Yakima School District,Davis High School,212 S 6th Ave,,Yakima,WA,98902,3303,(509)573-2500,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,13-City: Small,Yakima County,1919.0,1735.0,184.0,1.0,,,,,,,,,,747.0,652.0,610.0,541.0,,,,,,2551.0,2551.0,121.5699997,20.98,9.0,14.0,23.0,6.0,4.0,10.0,5.0,7.0,12.0,,1.0,1.0,1103.0,1090.0,2193.0,23.0,31.0,54.0,131.0,127.0,258.0,46.5967,-120.5162
-120.5658,46.591635,96197,531011000000.0,2020-2021,WA,5310110,WA-39007,Yakima School District,Eisenhower High School,611 South 44th Avenue,,Yakima,WA,98908,3399,(509)573-2600,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,13-City: Small,Yakima County,1333.0,1201.0,132.0,2.0,,,,,,,,,,489.0,456.0,493.0,468.0,,,,,,1908.0,1908.0,97.97000122,19.48,9.0,12.0,21.0,8.0,4.0,12.0,5.0,6.0,11.0,,1.0,1.0,678.0,694.0,1372.0,20.0,23.0,43.0,231.0,216.0,447.0,46.591635,-120.565796
-120.52305,46.617475,96211,531011000000.0,2020-2021,WA,5310110,WA-39007,Yakima School District,Stanton Academy,802 River Rd,,Yakima,WA,98902,    ,(509)573-1200,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,13-City: Small,Yakima County,264.0,254.0,10.0,6.0,,,,,,,,,,18.0,70.0,68.0,127.0,,,,,,289.0,289.0,21.02000046,13.75,1.0,8.0,9.0,,,,2.0,4.0,6.0,,,,106.0,109.0,215.0,7.0,6.0,13.0,20.0,26.0,46.0,46.617475,-120.523045
-120.47863,46.589559,96217,531011000000.0,2020-2021,WA,5310110,WA-39007,Yakima School District,Yakima Online,1120 S 18th St.,,Yakima,WA,98901,    ,(509)573-5580,No,Yes,Virtual with face to face options,6,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,13-City: Small,Yakima County,106.0,94.0,12.0,,,,,,,,13.0,15.0,12.0,18.0,27.0,35.0,42.0,,,,,,162.0,162.0,2.059999943,78.64,3.0,,3.0,,,,,,,,,,39.0,62.0,101.0,6.0,6.0,12.0,21.0,25.0,46.0,46.589559,-120.478633
-120.47903,46.58969,96221,531011000000.0,2020-2021,WA,5310110,WA-39007,Yakima School District,Yakima Open Doors,1120 S 18th St,Portable A,Yakima,WA,98901,    ,(509)573-5580,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Alternative Education School,Currently operational ,13-City: Small,Yakima County,95.0,88.0,7.0,,,,,,,,,,,0.0,5.0,37.0,78.0,,,,,,120.0,120.0,1.299999952,92.31,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,86.0,3.0,2.0,5.0,16.0,10.0,26.0,46.58969,-120.479031
-122.6252,46.9508,96226,531014000000.0,2020-2021,WA,5310140,WA-34002,Yelm School District,Yelm High School 12,1315 Yelm Ave. W,,Yelm,WA,98597,8612,(360)458-7777,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Thurston County,642.0,508.0,134.0,,,,,,,,,,,430.0,410.0,359.0,380.0,,,,,,1579.0,1579.0,74.80000305,21.11,21.0,15.0,36.0,16.0,13.0,29.0,10.0,14.0,24.0,13.0,15.0,28.0,124.0,127.0,251.0,95.0,84.0,179.0,558.0,472.0,1030.0,46.9508,-122.6252
